code_insee,code_postal,nom_commune,nom_ville,nom_departement,nom_region
01379,01500,Saint-Maurice-de-Rémens,Saint-Maurice-de-Rémens,Ain,Auvergne-Rhône-Alpes
01380,01560,Saint-Nizier-le-Bouchoux,Saint-Nizier-le-Bouchoux,Ain,Auvergne-Rhône-Alpes
01381,01320,Saint-Nizier-le-Désert,Saint-Nizier-le-Désert,Ain,Auvergne-Rhône-Alpes
01382,01330,Sainte-Olive,Sainte-Olive,Ain,Auvergne-Rhône-Alpes
01383,01240,Saint-Paul-de-Varax,Saint-Paul-de-Varax,Ain,Auvergne-Rhône-Alpes
01384,01230,Saint-Rambert-en-Bugey,Saint-Rambert-en-Bugey,Ain,Auvergne-Rhône-Alpes
01385,01310,Saint-Rémy,Saint-Rémy,Ain,Auvergne-Rhône-Alpes
01386,01150,Saint-Sorlin-en-Bugey,Saint-Sorlin-en-Bugey,Ain,Auvergne-Rhône-Alpes
01387,01340,Saint-Sulpice,Saint-Sulpice,Ain,Auvergne-Rhône-Alpes
01388,01560,Saint-Trivier-de-Courtes,Saint-Trivier-de-Courtes,Ain,Auvergne-Rhône-Alpes
01389,01990,Saint-Trivier-sur-Moignans,Saint-Trivier-sur-Moignans,Ain,Auvergne-Rhône-Alpes
01390,01150,Saint-Vulbas,Saint-Vulbas,Ain,Auvergne-Rhône-Alpes
01391,01270,Salavre,Salavre,Ain,Auvergne-Rhône-Alpes
01392,01580,Samognat,Samognat,Ain,Auvergne-Rhône-Alpes
01393,01400,Sandrans,Sandrans,Ain,Auvergne-Rhône-Alpes
01396,01150,Sault-Brénaz,Sault-Brénaz,Ain,Auvergne-Rhône-Alpes
01397,01220,Sauverny,Sauverny,Ain,Auvergne-Rhône-Alpes
01398,01480,Savigneux,Savigneux,Ain,Auvergne-Rhône-Alpes
01399,01170,Ségny,Ségny,Ain,Auvergne-Rhône-Alpes
01400,01470,Seillonnaz,Seillonnaz,Ain,Auvergne-Rhône-Alpes
01401,01630,Sergy,Sergy,Ain,Auvergne-Rhône-Alpes
01402,01190,Sermoyer,Sermoyer,Ain,Auvergne-Rhône-Alpes
01403,01470,Serrières-de-Briord,Serrières-de-Briord,Ain,Auvergne-Rhône-Alpes
01404,01450,Serrières-sur-Ain,Serrières-sur-Ain,Ain,Auvergne-Rhône-Alpes
01405,01960,Servas,Servas,Ain,Auvergne-Rhône-Alpes
01406,01560,Servignat,Servignat,Ain,Auvergne-Rhône-Alpes
01407,01420,Seyssel,Seyssel,Ain,Auvergne-Rhône-Alpes
01408,01250,Simandre-sur-Suran,Simandre-sur-Suran,Ain,Auvergne-Rhône-Alpes
01410,01580,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne,Ain,Auvergne-Rhône-Alpes
01411,01150,Souclin,Souclin,Ain,Auvergne-Rhône-Alpes
01412,01400,Sulignat,Sulignat,Ain,Auvergne-Rhône-Alpes
01415,01510,Talissieu,Talissieu,Ain,Auvergne-Rhône-Alpes
01416,01230,Tenay,Tenay,Ain,Auvergne-Rhône-Alpes
01418,01120,Thil,Thil,Ain,Auvergne-Rhône-Alpes
01419,01710,Thoiry,Thoiry,Ain,Auvergne-Rhône-Alpes
01420,01140,Thoissey,Thoissey,Ain,Auvergne-Rhône-Alpes
01421,01230,Torcieu,Torcieu,Ain,Auvergne-Rhône-Alpes
01422,01250,Tossiat,Tossiat,Ain,Auvergne-Rhône-Alpes
01423,01600,Toussieux,Toussieux,Ain,Auvergne-Rhône-Alpes
01424,01390,Tramoyes,Tramoyes,Ain,Auvergne-Rhône-Alpes
01425,01160,La Tranclière,La Tranclière,Ain,Auvergne-Rhône-Alpes
01426,01370,Val-Revermont,Val-Revermont,Ain,Auvergne-Rhône-Alpes
01427,01600,Trévoux,Trévoux,Ain,Auvergne-Rhône-Alpes
01428,01140,Valeins,Valeins,Ain,Auvergne-Rhône-Alpes
01429,01660,Vandeins,Vandeins,Ain,Auvergne-Rhône-Alpes
01430,01160,Varambon,Varambon,Ain,Auvergne-Rhône-Alpes
01431,01150,Vaux-en-Bugey,Vaux-en-Bugey,Ain,Auvergne-Rhône-Alpes
01432,01270,Verjon,Verjon,Ain,Auvergne-Rhône-Alpes
01433,01560,Vernoux,Vernoux,Ain,Auvergne-Rhône-Alpes
01434,01330,Versailleux,Versailleux,Ain,Auvergne-Rhône-Alpes
01435,01210,Versonnex,Versonnex,Ain,Auvergne-Rhône-Alpes
01436,01170,Vesancy,Vesancy,Ain,Auvergne-Rhône-Alpes
01437,01560,Vescours,Vescours,Ain,Auvergne-Rhône-Alpes
01439,01570,Vésines,Vésines,Ain,Auvergne-Rhône-Alpes
01441,01430,Vieu-d'Izenave,Vieu-d'Izenave,Ain,Auvergne-Rhône-Alpes
01443,01330,Villars-les-Dombes,Villars-les-Dombes,Ain,Auvergne-Rhône-Alpes
01444,01150,Villebois,Villebois,Ain,Auvergne-Rhône-Alpes
01445,01270,Villemotier,Villemotier,Ain,Auvergne-Rhône-Alpes
01446,01480,Villeneuve,Villeneuve,Ain,Auvergne-Rhône-Alpes
01447,01250,Villereversure,Villereversure,Ain,Auvergne-Rhône-Alpes
01448,01200,Villes,Villes,Ain,Auvergne-Rhône-Alpes
01449,01320,Villette-sur-Ain,Villette-sur-Ain,Ain,Auvergne-Rhône-Alpes
01450,01800,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes
01451,01440,Viriat,Viriat,Ain,Auvergne-Rhône-Alpes
01452,01510,Virieu-le-Grand,Virieu-le-Grand,Ain,Auvergne-Rhône-Alpes
01453,01260,Arvière-en-Valromey,Arvière-en-Valromey,Ain,Auvergne-Rhône-Alpes
01454,01300,Virignin,Virignin,Ain,Auvergne-Rhône-Alpes
01456,01350,Vongnes,Vongnes,Ain,Auvergne-Rhône-Alpes
01457,01540,Vonnas,Vonnas,Ain,Auvergne-Rhône-Alpes
02001,02300,Abbécourt,Abbécourt,Aisne,Hauts-de-France
02002,02800,Achery,Achery,Aisne,Hauts-de-France
02003,02200,Acy,Acy,Aisne,Hauts-de-France
02004,02340,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles,Aisne,Hauts-de-France
02005,02190,Aguilcourt,Aguilcourt,Aisne,Hauts-de-France
02006,02110,Aisonville-et-Bernoville,Aisonville-et-Bernoville,Aisne,Hauts-de-France
02007,02820,Aizelles,Aizelles,Aisne,Hauts-de-France
02008,02370,Aizy-Jouy,Aizy-Jouy,Aisne,Hauts-de-France
02009,02240,Alaincourt,Alaincourt,Aisne,Hauts-de-France
02010,02320,Allemant,Allemant,Aisne,Hauts-de-France
02011,02290,Ambleny,Ambleny,Aisne,Hauts-de-France
02012,02200,Ambrief,Ambrief,Aisne,Hauts-de-France
02013,02190,Amifontaine,Amifontaine,Aisne,Hauts-de-France
02014,02700,Amigny-Rouy,Amigny-Rouy,Aisne,Hauts-de-France
02015,02600,Ancienville,Ancienville,Aisne,Hauts-de-France
02016,02800,Andelain,Andelain,Aisne,Hauts-de-France
02017,02800,Anguilcourt-le-Sart,Anguilcourt-le-Sart,Aisne,Hauts-de-France
02018,02320,Anizy-le-Grand,Anizy-le-Grand,Aisne,Hauts-de-France
02019,02480,Annois,Annois,Aisne,Hauts-de-France
02020,02500,Any-Martin-Rieux,Any-Martin-Rieux,Aisne,Hauts-de-France
02021,02360,Archon,Archon,Aisne,Hauts-de-France
02022,02130,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue,Aisne,Hauts-de-France
02023,02210,Armentières-sur-Ourcq,Armentières-sur-Ourcq,Aisne,Hauts-de-France
02024,02860,Arrancy,Arrancy,Aisne,Hauts-de-France
02025,02480,Artemps,Artemps,Aisne,Hauts-de-France
02027,02270,Assis-sur-Serre,Assis-sur-Serre,Aisne,Hauts-de-France
02028,02840,Athies-sous-Laon,Athies-sous-Laon,Aisne,Hauts-de-France
02029,02490,Attilly,Attilly,Aisne,Hauts-de-France
02030,02420,Aubencheul-aux-Bois,Aubencheul-aux-Bois,Aisne,Hauts-de-France
02031,02500,Aubenton,Aubenton,Aisne,Hauts-de-France
02032,02590,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes,Aisne,Hauts-de-France
02033,02820,Aubigny-en-Laonnois,Aubigny-en-Laonnois,Aisne,Hauts-de-France
02034,02300,Audignicourt,Audignicourt,Aisne,Hauts-de-France
02035,02120,Audigny,Audigny,Aisne,Hauts-de-France
02036,02220,Augy,Augy,Aisne,Hauts-de-France
02037,02000,Aulnois-sous-Laon,Aulnois-sous-Laon,Aisne,Hauts-de-France
02038,02360,Les Autels,Les Autels,Aisne,Hauts-de-France
02039,02250,Autremencourt,Autremencourt,Aisne,Hauts-de-France
02040,02580,Autreppes,Autreppes,Aisne,Hauts-de-France
02041,02300,Autreville,Autreville,Aisne,Hauts-de-France
02042,02400,Azy-sur-Marne,Azy-sur-Marne,Aisne,Hauts-de-France
02043,02290,Bagneux,Bagneux,Aisne,Hauts-de-France
02044,02140,Bancigny,Bancigny,Aisne,Hauts-de-France
02046,02000,Barenton-Bugny,Barenton-Bugny,Aisne,Hauts-de-France
02047,02000,Barenton-Cel,Barenton-Cel,Aisne,Hauts-de-France
02048,02270,Barenton-sur-Serre,Barenton-sur-Serre,Aisne,Hauts-de-France
02049,02700,Barisis-aux-Bois,Barisis-aux-Bois,Aisne,Hauts-de-France
02050,02170,Barzy-en-Thiérache,Barzy-en-Thiérache,Aisne,Hauts-de-France
02051,02850,Barzy-sur-Marne,Barzy-sur-Marne,Aisne,Hauts-de-France
02052,02380,Bassoles-Aulers,Bassoles-Aulers,Aisne,Hauts-de-France
02053,02330,Vallées en Champagne,Vallées en Champagne,Aisne,Hauts-de-France
02054,02220,Bazoches-et-Saint-Thibaut,Bazoches-et-Saint-Thibaut,Aisne,Hauts-de-France
02055,02500,Beaumé,Beaumé,Aisne,Hauts-de-France
02056,02300,Beaumont-en-Beine,Beaumont-en-Beine,Aisne,Hauts-de-France
02057,02110,Beaurevoir,Beaurevoir,Aisne,Hauts-de-France
02058,02160,Beaurieux,Beaurieux,Aisne,Hauts-de-France
02059,02800,Beautor,Beautor,Aisne,Hauts-de-France
02060,02590,Beauvois-en-Vermandois,Beauvois-en-Vermandois,Aisne,Hauts-de-France
02061,02110,Becquigny,Becquigny,Aisne,Hauts-de-France
02062,02400,Belleau,Belleau,Aisne,Hauts-de-France
02063,02420,Bellenglise,Bellenglise,Aisne,Hauts-de-France
02064,02200,Belleu,Belleu,Aisne,Hauts-de-France
02065,02420,Bellicourt,Bellicourt,Aisne,Hauts-de-France
02066,02440,Benay,Benay,Aisne,Hauts-de-France
02067,02450,Bergues-sur-Sambre,Bergues-sur-Sambre,Aisne,Hauts-de-France
02068,02250,Berlancourt,Berlancourt,Aisne,Hauts-de-France
02069,02340,Berlise,Berlise,Aisne,Hauts-de-France
02070,02120,Bernot,Bernot,Aisne,Hauts-de-France
02071,02290,Berny-Rivière,Berny-Rivière,Aisne,Hauts-de-France
02072,02820,Berrieux,Berrieux,Aisne,Hauts-de-France
02073,02190,Berry-au-Bac,Berry-au-Bac,Aisne,Hauts-de-France
02074,02800,Bertaucourt-Epourdon,Bertaucourt-Epourdon,Aisne,Hauts-de-France
02075,02240,Berthenicourt,Berthenicourt,Aisne,Hauts-de-France
02076,02190,Bertricourt,Bertricourt,Aisne,Hauts-de-France
02078,02300,Besmé,Besmé,Aisne,Hauts-de-France
02079,02500,Besmont,Besmont,Aisne,Hauts-de-France
02080,02870,Besny-et-Loizy,Besny-et-Loizy,Aisne,Hauts-de-France
02081,02300,Béthancourt-en-Vaux,Béthancourt-en-Vaux,Aisne,Hauts-de-France
02082,02210,Beugneux,Beugneux,Aisne,Hauts-de-France
02083,02130,Beuvardes,Beuvardes,Aisne,Hauts-de-France
02084,02310,Bézu-le-Guéry,Bézu-le-Guéry,Aisne,Hauts-de-France
02085,02400,Bézu-Saint-Germain,Bézu-Saint-Germain,Aisne,Hauts-de-France
02086,02300,Bichancourt,Bichancourt,Aisne,Hauts-de-France
02087,02290,Bieuxy,Bieuxy,Aisne,Hauts-de-France
02088,02860,Bièvres,Bièvres,Aisne,Hauts-de-France
02089,02200,Billy-sur-Aisne,Billy-sur-Aisne,Aisne,Hauts-de-France
02090,02210,Billy-sur-Ourcq,Billy-sur-Ourcq,Aisne,Hauts-de-France
02091,02160,Blanzy-lès-Fismes,Blanzy-lès-Fismes,Aisne,Hauts-de-France
02093,02300,Blérancourt,Blérancourt,Aisne,Hauts-de-France
02094,02400,Blesmes,Blesmes,Aisne,Hauts-de-France
02095,02110,Bohain-en-Vermandois,Bohain-en-Vermandois,Aisne,Hauts-de-France
02096,02270,Bois-lès-Pargny,Bois-lès-Pargny,Aisne,Hauts-de-France
02097,02350,Boncourt,Boncourt,Aisne,Hauts-de-France
02098,02400,Bonneil,Bonneil,Aisne,Hauts-de-France
02099,02400,Bonnesvalyn,Bonnesvalyn,Aisne,Hauts-de-France
02100,02420,Bony,Bony,Aisne,Hauts-de-France
02101,02250,Bosmont-sur-Serre,Bosmont-sur-Serre,Aisne,Hauts-de-France
02102,02860,Bouconville-Vauclair,Bouconville-Vauclair,Aisne,Hauts-de-France
02103,02450,Boué,Boué,Aisne,Hauts-de-France
02104,02160,Bouffignereux,Bouffignereux,Aisne,Hauts-de-France
02105,02400,Bouresches,Bouresches,Aisne,Hauts-de-France
02106,02160,Bourg-et-Comin,Bourg-et-Comin,Aisne,Hauts-de-France
02107,02300,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy,Aisne,Hauts-de-France
02108,02000,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin,Aisne,Hauts-de-France
02109,02140,La Bouteille,La Bouteille,Aisne,Hauts-de-France
02110,02220,Braine,Braine,Aisne,Hauts-de-France
02111,02320,Brancourt-en-Laonnois,Brancourt-en-Laonnois,Aisne,Hauts-de-France
02112,02110,Brancourt-le-Grand,Brancourt-le-Grand,Aisne,Hauts-de-France
02114,02400,Brasles,Brasles,Aisne,Hauts-de-France
02115,02000,Braye-en-Laonnois,Braye-en-Laonnois,Aisne,Hauts-de-France
02116,02140,Braye-en-Thiérache,Braye-en-Thiérache,Aisne,Hauts-de-France
02117,02480,Bray-Saint-Christophe,Bray-Saint-Christophe,Aisne,Hauts-de-France
02118,02880,Braye,Braye,Aisne,Hauts-de-France
02119,02210,Brécy,Brécy,Aisne,Hauts-de-France
02120,02220,Brenelle,Brenelle,Aisne,Hauts-de-France
02121,02210,Breny,Breny,Aisne,Hauts-de-France
02122,02870,Brie,Brie,Aisne,Hauts-de-France
02123,02240,Brissay-Choigny,Brissay-Choigny,Aisne,Hauts-de-France
02124,02240,Brissy-Hamégicourt,Brissy-Hamégicourt,Aisne,Hauts-de-France
02125,02810,Brumetz,Brumetz,Aisne,Hauts-de-France
02126,02360,Brunehamel,Brunehamel,Aisne,Hauts-de-France
02127,02130,Bruyères-sur-Fère,Bruyères-sur-Fère,Aisne,Hauts-de-France
02128,02860,Bruyères-et-Montbérault,Bruyères-et-Montbérault,Aisne,Hauts-de-France
02129,02220,Bruys,Bruys,Aisne,Hauts-de-France
02130,02500,Bucilly,Bucilly,Aisne,Hauts-de-France
02131,02880,Bucy-le-Long,Bucy-le-Long,Aisne,Hauts-de-France
02132,02870,Bucy-lès-Cerny,Bucy-lès-Cerny,Aisne,Hauts-de-France
02133,02350,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont,Aisne,Hauts-de-France
02134,02500,Buire,Buire,Aisne,Hauts-de-France
02135,02620,Buironfosse,Buironfosse,Aisne,Hauts-de-France
02136,02140,Burelles,Burelles,Aisne,Hauts-de-France
02137,02810,Bussiares,Bussiares,Aisne,Hauts-de-France
02138,02200,Buzancy,Buzancy,Aisne,Hauts-de-France
02139,02300,Caillouël-Crépigny,Caillouël-Crépigny,Aisne,Hauts-de-France
02140,02300,Camelin,Camelin,Aisne,Hauts-de-France
02141,02260,La Capelle,La Capelle,Aisne,Hauts-de-France
02142,02680,Castres,Castres,Aisne,Hauts-de-France
02143,02420,Le Catelet,Le Catelet,Aisne,Hauts-de-France
02144,02490,Caulaincourt,Caulaincourt,Aisne,Hauts-de-France
02145,02300,Caumont,Caumont,Aisne,Hauts-de-France
02146,02330,Celles-lès-Condé,Celles-lès-Condé,Aisne,Hauts-de-France
02148,02370,Celles-sur-Aisne,Celles-sur-Aisne,Aisne,Hauts-de-France
02149,02240,Cerizy,Cerizy,Aisne,Hauts-de-France
02150,02860,Cerny-en-Laonnois,Cerny-en-Laonnois,Aisne,Hauts-de-France
02151,02870,Cerny-lès-Bucy,Cerny-lès-Bucy,Aisne,Hauts-de-France
02152,02220,Cerseuil,Cerseuil,Aisne,Hauts-de-France
02153,02320,Cessières-Suzy,Cessières-Suzy,Aisne,Hauts-de-France
02154,02200,Chacrise,Chacrise,Aisne,Hauts-de-France
02155,02000,Chaillevois,Chaillevois,Aisne,Hauts-de-France
02156,02270,Chalandry,Chalandry,Aisne,Hauts-de-France
02157,02000,Chambry,Chambry,Aisne,Hauts-de-France
02158,02860,Chamouille,Chamouille,Aisne,Hauts-de-France
02159,02670,Champs,Champs,Aisne,Hauts-de-France
02160,02340,Chaourse,Chaourse,Aisne,Hauts-de-France
02162,02570,La Chapelle-sur-Chézy,La Chapelle-sur-Chézy,Aisne,Hauts-de-France
02163,02310,Charly-sur-Marne,Charly-sur-Marne,Aisne,Hauts-de-France
02164,02850,Le Charmel,Le Charmel,Aisne,Hauts-de-France
02165,02800,Charmes,Charmes,Aisne,Hauts-de-France
02166,02400,Chartèves,Chartèves,Aisne,Hauts-de-France
02167,02370,Chassemy,Chassemy,Aisne,Hauts-de-France
02168,02400,Château-Thierry,Château-Thierry,Aisne,Hauts-de-France
02169,02270,Châtillon-lès-Sons,Châtillon-lès-Sons,Aisne,Hauts-de-France
02170,02240,Châtillon-sur-Oise,Châtillon-sur-Oise,Aisne,Hauts-de-France
02171,02160,Chaudardes,Chaudardes,Aisne,Hauts-de-France
02172,02200,Chaudun,Chaudun,Aisne,Hauts-de-France
02173,02300,Chauny,Chauny,Aisne,Hauts-de-France
02174,02000,Chavignon,Chavignon,Aisne,Hauts-de-France
02175,02880,Chavigny,Chavigny,Aisne,Hauts-de-France
02176,02370,Chavonne,Chavonne,Aisne,Hauts-de-France
02177,02860,Chérêt,Chérêt,Aisne,Hauts-de-France
02178,02860,Chermizy-Ailles,Chermizy-Ailles,Aisne,Hauts-de-France
02179,02220,Chéry-Chartreuve,Chéry-Chartreuve,Aisne,Hauts-de-France
02180,02000,Chéry-lès-Pouilly,Chéry-lès-Pouilly,Aisne,Hauts-de-France
02181,02360,Chéry-lès-Rozoy,Chéry-lès-Rozoy,Aisne,Hauts-de-France
02182,02250,Chevennes,Chevennes,Aisne,Hauts-de-France
02183,02000,Chevregny,Chevregny,Aisne,Hauts-de-France
02184,02270,Chevresis-Monceau,Chevresis-Monceau,Aisne,Hauts-de-France
02185,02810,Chézy-en-Orxois,Chézy-en-Orxois,Aisne,Hauts-de-France
02186,02570,Chézy-sur-Marne,Chézy-sur-Marne,Aisne,Hauts-de-France
02187,02400,Chierry,Chierry,Aisne,Hauts-de-France
02188,02120,Chigny,Chigny,Aisne,Hauts-de-France
02189,02350,Chivres-en-Laonnois,Chivres-en-Laonnois,Aisne,Hauts-de-France
02190,02880,Chivres-Val,Chivres-Val,Aisne,Hauts-de-France
02191,02000,Chivy-lès-Étouvelles,Chivy-lès-Étouvelles,Aisne,Hauts-de-France
02192,02210,Chouy,Chouy,Aisne,Hauts-de-France
02193,02130,Cierges,Cierges,Aisne,Hauts-de-France
02194,02250,Cilly,Cilly,Aisne,Hauts-de-France
02195,02220,Ciry-Salsogne,Ciry-Salsogne,Aisne,Hauts-de-France
02196,02000,Clacy-et-Thierret,Clacy-et-Thierret,Aisne,Hauts-de-France
02197,02260,Clairfontaine,Clairfontaine,Aisne,Hauts-de-France
02198,02880,Clamecy,Clamecy,Aisne,Hauts-de-France
02199,02440,Clastres,Clastres,Aisne,Hauts-de-France
02200,02340,Clermont-les-Fermes,Clermont-les-Fermes,Aisne,Hauts-de-France
02201,02600,Cœuvres-et-Valsery,Cœuvres-et-Valsery,Aisne,Hauts-de-France
02203,02210,Coincy,Coincy,Aisne,Hauts-de-France
02204,02360,Coingt,Coingt,Aisne,Hauts-de-France
02205,02860,Colligis-Crandelain,Colligis-Crandelain,Aisne,Hauts-de-France
02206,02120,Colonfay,Colonfay,Aisne,Hauts-de-France
02207,02300,Commenchon,Commenchon,Aisne,Hauts-de-France
02208,02160,Concevreux,Concevreux,Aisne,Hauts-de-France
02209,02330,Condé-en-Brie,Condé-en-Brie,Aisne,Hauts-de-France
02210,02370,Condé-sur-Aisne,Condé-sur-Aisne,Aisne,Hauts-de-France
02211,02190,Condé-sur-Suippe,Condé-sur-Suippe,Aisne,Hauts-de-France
02212,02700,Condren,Condren,Aisne,Hauts-de-France
02213,02330,Connigis,Connigis,Aisne,Hauts-de-France
02214,02680,Contescourt,Contescourt,Aisne,Hauts-de-France
02215,02820,Corbeny,Corbeny,Aisne,Hauts-de-France
02216,02600,Corcy,Corcy,Aisne,Hauts-de-France
02217,02380,Coucy-le-Château-Auffrique,Coucy-le-Château-Auffrique,Aisne,Hauts-de-France
02218,02840,Coucy-lès-Eppes,Coucy-lès-Eppes,Aisne,Hauts-de-France
02219,02380,Coucy-la-Ville,Coucy-la-Ville,Aisne,Hauts-de-France
02220,02130,Coulonges-Cohan,Coulonges-Cohan,Aisne,Hauts-de-France
02221,02310,Coupru,Coupru,Aisne,Hauts-de-France
02222,02800,Courbes,Courbes,Aisne,Hauts-de-France
02223,02330,Courboin,Courboin,Aisne,Hauts-de-France
02224,02220,Courcelles-sur-Vesle,Courcelles-sur-Vesle,Aisne,Hauts-de-France
02225,02810,Courchamps,Courchamps,Aisne,Hauts-de-France
02226,02200,Courmelles,Courmelles,Aisne,Hauts-de-France
02227,02130,Courmont,Courmont,Aisne,Hauts-de-France
02228,02850,Courtemont-Varennes,Courtemont-Varennes,Aisne,Hauts-de-France
02229,02820,Courtrizy-et-Fussigny,Courtrizy-et-Fussigny,Aisne,Hauts-de-France
02230,02220,Couvrelles,Couvrelles,Aisne,Hauts-de-France
02231,02270,Couvron-et-Aumencourt,Couvron-et-Aumencourt,Aisne,Hauts-de-France
02232,02600,Coyolles,Coyolles,Aisne,Hauts-de-France
02233,02130,Cramaille,Cramaille,Aisne,Hauts-de-France
02234,02160,Craonne,Craonne,Aisne,Hauts-de-France
02235,02160,Craonnelle,Craonnelle,Aisne,Hauts-de-France
02236,02380,Crécy-au-Mont,Crécy-au-Mont,Aisne,Hauts-de-France
02237,02270,Crécy-sur-Serre,Crécy-sur-Serre,Aisne,Hauts-de-France
02238,02870,Crépy,Crépy,Aisne,Hauts-de-France
02239,02650,Crézancy,Crézancy,Aisne,Hauts-de-France
02240,02110,Croix-Fonsomme,Croix-Fonsomme,Aisne,Hauts-de-France
02241,02210,La Croix-sur-Ourcq,La Croix-sur-Ourcq,Aisne,Hauts-de-France
02242,02310,Crouttes-sur-Marne,Crouttes-sur-Marne,Aisne,Hauts-de-France
02243,02880,Crouy,Crouy,Aisne,Hauts-de-France
02244,02120,Crupilly,Crupilly,Aisne,Hauts-de-France
02245,02880,Cuffies,Cuffies,Aisne,Hauts-de-France
02246,02480,Cugny,Cugny,Aisne,Hauts-de-France
02248,02350,Cuirieux,Cuirieux,Aisne,Hauts-de-France
02249,02220,Cuiry-Housse,Cuiry-Housse,Aisne,Hauts-de-France
02250,02160,Cuiry-lès-Chaudardes,Cuiry-lès-Chaudardes,Aisne,Hauts-de-France
02251,02360,Cuiry-lès-Iviers,Cuiry-lès-Iviers,Aisne,Hauts-de-France
02252,02160,Cuissy-et-Geny,Cuissy-et-Geny,Aisne,Hauts-de-France
02253,02200,Cuisy-en-Almont,Cuisy-en-Almont,Aisne,Hauts-de-France
02254,02600,Cutry,Cutry,Aisne,Hauts-de-France
02255,02220,Cys-la-Commune,Cys-la-Commune,Aisne,Hauts-de-France
02256,02140,Dagny-Lambercy,Dagny-Lambercy,Aisne,Hauts-de-France
02257,02680,Dallon,Dallon,Aisne,Hauts-de-France
02258,02470,Dammard,Dammard,Aisne,Hauts-de-France
02259,02600,Dampleux,Dampleux,Aisne,Hauts-de-France
02260,02800,Danizy,Danizy,Aisne,Hauts-de-France
02261,02270,Dercy,Dercy,Aisne,Hauts-de-France
02262,02700,Deuillet,Deuillet,Aisne,Hauts-de-France
02263,02220,Dhuizel,Dhuizel,Aisne,Hauts-de-France
02264,02340,Dizy-le-Gros,Dizy-le-Gros,Aisne,Hauts-de-France
02265,02360,Dohis,Dohis,Aisne,Hauts-de-France
02266,02360,Dolignon,Dolignon,Aisne,Hauts-de-France
02267,02600,Dommiers,Dommiers,Aisne,Hauts-de-France
02268,02310,Domptin,Domptin,Aisne,Hauts-de-France
02269,02450,Dorengt,Dorengt,Aisne,Hauts-de-France
02270,02590,Douchy,Douchy,Aisne,Hauts-de-France
02271,02130,Dravegny,Dravegny,Aisne,Hauts-de-France
02272,02210,Droizy,Droizy,Aisne,Hauts-de-France
02273,02480,Dury,Dury,Aisne,Hauts-de-France
02274,02350,Ébouleau,Ébouleau,Aisne,Hauts-de-France
02275,02500,Effry,Effry,Aisne,Hauts-de-France
02276,02260,Englancourt,Englancourt,Aisne,Hauts-de-France
02277,02290,Épagny,Épagny,Aisne,Hauts-de-France
02278,02500,Éparcy,Éparcy,Aisne,Hauts-de-France
02279,02400,Épaux-Bézu,Épaux-Bézu,Aisne,Hauts-de-France
02280,02400,Épieds,Épieds,Aisne,Hauts-de-France
02281,02540,L'Épine-aux-Bois,L'Épine-aux-Bois,Aisne,Hauts-de-France
02282,02840,Eppes,Eppes,Aisne,Hauts-de-France
02283,02250,Erlon,Erlon,Aisne,Hauts-de-France
02284,02260,Erloy,Erloy,Aisne,Hauts-de-France
02286,02170,Esquéhéries,Esquéhéries,Aisne,Hauts-de-France
02287,02690,Essigny-le-Grand,Essigny-le-Grand,Aisne,Hauts-de-France
02288,02100,Essigny-le-Petit,Essigny-le-Petit,Aisne,Hauts-de-France
02289,02570,Essises,Essises,Aisne,Hauts-de-France
02290,02400,Essômes-sur-Marne,Essômes-sur-Marne,Aisne,Hauts-de-France
02291,02420,Estrées,Estrées,Aisne,Hauts-de-France
02292,02400,Étampes-sur-Marne,Étampes-sur-Marne,Aisne,Hauts-de-France
02293,02110,Étaves-et-Bocquiaux,Étaves-et-Bocquiaux,Aisne,Hauts-de-France
02294,02000,Étouvelles,Étouvelles,Aisne,Hauts-de-France
02295,02580,Étréaupont,Étréaupont,Aisne,Hauts-de-France
02296,02590,Étreillers,Étreillers,Aisne,Hauts-de-France
02297,02400,Étrépilly,Étrépilly,Aisne,Hauts-de-France
02298,02510,Étreux,Étreux,Aisne,Hauts-de-France
02299,02190,Évergnicourt,Évergnicourt,Aisne,Hauts-de-France
02302,02600,Faverolles,Faverolles,Aisne,Hauts-de-France
02303,02100,Fayet,Fayet,Aisne,Hauts-de-France
02304,02800,La Fère,La Fère,Aisne,Hauts-de-France
02305,02130,Fère-en-Tardenois,Fère-en-Tardenois,Aisne,Hauts-de-France
02306,02270,La Ferté-Chevresis,La Ferté-Chevresis,Aisne,Hauts-de-France
02307,02460,La Ferté-Milon,La Ferté-Milon,Aisne,Hauts-de-France
02308,02450,Fesmy-le-Sart,Fesmy-le-Sart,Aisne,Hauts-de-France
02309,02840,Festieux,Festieux,Aisne,Hauts-de-France
02310,02110,Fieulaine,Fieulaine,Aisne,Hauts-de-France
02311,02000,Filain,Filain,Aisne,Hauts-de-France
02312,02260,La Flamengrie,La Flamengrie,Aisne,Hauts-de-France
